,date,id.x,id2,city_county_state,latitude,longitude,elevation,month,day,year,id.y,prcp,tmax,tmin,tavg
185,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00444101,0,328,156,242
186,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448054,0,#N/A,#N/A,#N/A
187,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00443127,0,333,156,244.5
188,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448829,0,322,111,216.5
189,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013721,0,300,167,233.5
190,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013740,0,328,139,233.5
191,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00444101,0,328,156,242
192,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448054,0,#N/A,#N/A,#N/A
193,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00443127,0,333,156,244.5
194,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448829,0,322,111,216.5
195,5/9/1970,richmond,richmond1," Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013721,0,300,167,233.5
196,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013740,0,328,139,233.5
197,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00444101,0,328,156,242
198,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448054,0,#N/A,#N/A,#N/A
199,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00443127,0,333,156,244.5
200,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448829,0,322,111,216.5
201,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013721,0,300,167,233.5
202,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013740,0,328,139,233.5
203,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00444101,0,328,156,242
204,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448054,0,#N/A,#N/A,#N/A
205,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00443127,0,333,156,244.5
206,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USC00448829,0,322,111,216.5
207,5/9/1970,richmond,richmond14,"Richmond, New Kent County, Virginia",37.54129,-77.434769,50.7,5,9,1970,USW00013721,0,300,167,233.5
208,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00187272,0,#N/A,#N/A,#N/A
209,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00182325,0,294,56,175
210,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00180700,0,239,17,128
211,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00448396,0,#N/A,#N/A,#N/A
212,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00444909,0,222,6,114
213,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00181170,0,#N/A,#N/A,#N/A
214,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00187705,0,278,6,142
215,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00445213,0,306,44,175
216,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00181032,0,283,72,177.5
217,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00189035,0,289,67,178
218,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00189502,0,278,17,147.5
219,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USW00013743,0,272,72,172
220,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00186350,0,278,44,161
221,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00181995,0,289,28,158.5
222,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00180705,0,250,17,133.5
223,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00448737,0,#N/A,#N/A,#N/A
224,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USW00093738,0,300,33,166.5
225,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00183675,0,283,11,147
226,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00188656,0,239,56,147.5
227,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00181125,0,#N/A,#N/A,#N/A
228,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00185111,0,272,56,164
229,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00448888,0,261,56,158.5
230,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00181862,0,267,6,136.5
231,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00183355,0,#N/A,#N/A,#N/A
232,4/13/1971,reston,reston,"Reston, Fairfax County, Virginia",38.968721,-77.341096,6343,4,13,1971,USC00445851,0,228,117,172.5
233,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00445050,0,222,83,152.5
234,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USW00013721,0,167,89,128
235,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00448172,0,#N/A,#N/A,#N/A
236,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00447033,0,#N/A,#N/A,#N/A
237,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USW00013740,0,222,61,141.5
238,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00440327,0,222,72,147
239,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00444101,0,211,72,141.5
240,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00448829,0,206,50,128
241,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00440993,0,#N/A,#N/A,#N/A
242,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00446004,0,233,100,166.5
243,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00441598,0,239,111,175
244,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00448054,0,#N/A,#N/A,#N/A
245,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00443213,0,#N/A,#N/A,#N/A
246,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00447904,0,#N/A,#N/A,#N/A
247,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00448902,0,183,78,130.5
248,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00441593,0,233,89,161
249,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00446712,0,217,78,147.5
250,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USW00093736,0,194,83,138.5
251,4/29/1971,charoltesville,charoltesville1,"Charlotesville, Goochland County, Virginia",38.033554,-78.50798,149,4,29,1971,USC00443466,0,#N/A,#N/A,#N/A
252,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00445050,0,222,83,152.5
253,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USW00013721,0,167,89,128
254,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00448172,0,#N/A,#N/A,#N/A
255,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00447033,0,#N/A,#N/A,#N/A
256,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USW00013740,0,222,61,141.5
257,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00440327,0,222,72,147
258,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00444101,0,211,72,141.5
259,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00448829,0,206,50,128
260,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00440993,0,#N/A,#N/A,#N/A
261,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00446004,0,233,100,166.5
262,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00441598,0,239,111,175
263,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00448054,0,#N/A,#N/A,#N/A
264,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00443213,0,#N/A,#N/A,#N/A
265,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00447904,0,#N/A,#N/A,#N/A
266,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00448902,0,183,78,130.5
267,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00441593,0,233,89,161
268,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00446712,0,217,78,147.5
269,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USW00093736,0,194,83,138.5
270,4/29/1971,richmond,richmond13,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,29,1971,USC00443466,0,#N/A,#N/A,#N/A
271,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00443213,0,#N/A,#N/A,#N/A
272,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00447904,0,#N/A,#N/A,#N/A
273,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USW00093736,0,217,39,128
274,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00443466,0,#N/A,#N/A,#N/A
275,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00446712,0,183,44,113.5
276,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00440993,0,222,22,122
277,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00446004,0,206,-6,100
278,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00448902,0,217,11,114
279,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00441593,0,183,61,122
280,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00445050,0,233,28,130.5
281,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00448172,0,#N/A,#N/A,#N/A
282,5/1/1971,charoltesville,charoltesville3,"Charlottesville, Orange County, Virginia",38.033554,-78.50798,149,5,1,1971,USC00447033,0,#N/A,#N/A,#N/A
283,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00445851,122,128,72,100
284,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00440720,104,206,56,131
285,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00444909,104,222,100,161
286,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00440670,142,206,94,150
287,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00449186,170,206,100,153
288,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00181032,231,156,100,128
289,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00445096,53,161,83,122
290,5/8/1971,winchester,winchester3,"Winchester, Frederick County, Virginia",39.071834,-78.323513,301,5,8,1971,USC00448396,74,#N/A,#N/A,#N/A
291,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00189502,0,206,17,111.5
292,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USW00013743,0,233,67,150
293,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00440090,0,183,11,97
294,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00188656,0,161,39,100
295,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00186350,0,228,61,144.5
296,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00180705,0,167,6,86.5
297,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00189195,0,228,17,122.5
298,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00189070,0,172,61,116.5
299,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00180700,0,167,0,83.5
300,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00183675,0,222,17,119.5
301,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00446979,0,217,28,122.5
302,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00181686,0,222,50,136
303,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00187272,0,#N/A,#N/A,#N/A
304,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00185111,0,217,56,136.5
305,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00189035,0,233,67,150
306,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00182325,0,233,-17,108
307,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00181170,0,#N/A,#N/A,#N/A
308,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00181995,0,233,33,133
309,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00448737,0,#N/A,#N/A,#N/A
310,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00445213,0,233,11,122
311,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00183230,0,228,28,128
312,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00181125,0,#N/A,#N/A,#N/A
313,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USW00013773,0,217,28,122.5
314,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00186770,0,222,-11,105.5
315,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00185080,0,239,56,147.5
316,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00181862,0,211,0,105.5
317,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USW00093738,0,233,33,133
318,4/6/1972,alexandriacity,alexandriacity,"Alexandria City, N/A, Virginia",38.82045,-77.050552,85,4,6,1972,USC00187705,0,228,22,125
319,4/13/1973,richmond,richmond12,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,13,1973,USW00013740,0,128,-11,58.5
320,4/13/1973,richmond,richmond12,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,13,1973,USC00440327,0,122,-17,52.5
321,4/13/1973,richmond,richmond12,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,13,1973,USC00448054,0,#N/A,#N/A,#N/A
322,4/13/1973,richmond,richmond12,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,13,1973,USW00013721,0,128,39,83.5
323,4/13/1973,richmond,richmond12,"Richmond City, N/A, Virginia",37.54129,-77.434769,50.7,4,13,1973,USC00448829,0,128,-28,50
324,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013702,0,117,22,69.5
325,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448192,0,139,22,80.5
326,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
327,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00440385,0,128,39,83.5
328,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00444044,122,194,11,102.5
329,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013750,0,111,44,77.5
330,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442368,183,167,33,100
331,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013750,0,111,44,77.5
332,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442368,183,167,33,100
333,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013737,0,111,28,69.5
334,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
335,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00446054,0,144,#N/A,#N/A
336,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013769,0,94,28,61
337,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013702,0,117,22,69.5
338,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448192,0,139,22,80.5
339,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
340,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00440385,0,128,39,83.5
341,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00444044,122,194,11,102.5
342,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013737,0,111,28,69.5
343,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
344,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013750,0,111,44,77.5
345,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442368,183,167,33,100
346,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
347,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00440385,0,128,39,83.5
348,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00446054,0,144,#N/A,#N/A
349,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013769,0,94,28,61
350,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
351,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00446054,0,144,#N/A,#N/A
352,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00444044,122,194,11,102.5
353,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013737,0,111,28,69.5
354,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448192,0,139,22,80.5
355,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013769,0,94,28,61
356,3/31/1975,norfolk,norfolk1,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013702,0,117,22,69.5
357,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013702,0,117,22,69.5
358,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448192,0,139,22,80.5
359,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
360,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00440385,0,128,39,83.5
361,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00444044,122,194,11,102.5
362,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013750,0,111,44,77.5
363,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442368,183,167,33,100
364,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013750,0,111,44,77.5
365,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442368,183,167,33,100
366,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013737,0,111,28,69.5
367,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
368,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00446054,0,144,#N/A,#N/A
369,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013769,0,94,28,61
370,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013702,0,117,22,69.5
371,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448192,0,139,22,80.5
