"";"id";"latitude";"longitude";"elevation";"state";"name";"gsn_flag";"wmo_id";"element";"first_year";"last_year"
"1477";"US1MTRC0003";47,98;-104,37;717,2;"MT";"CULBERTSON 13.4 SSE";"";"";"PRCP";2011;2012
"1478";"US1MTRT0002";48,3376;-104,4941;617,5;"MT";"FROID 0.1N";"";"";"PRCP";2007;2022
"1479";"US1MTRT0002";48,3376;-104,4941;617,5;"MT";"FROID 0.1N";"";"";"WESD";2010;2020
"1480";"US1MTRT0003";48,3169;-104,9105;645,9;"MT";"BROCKTON 11.6 N";"";"";"DAPR";2008;2020
"1481";"US1MTRT0005";48,4037;-105,15;674,8;"MT";"POPLAR 20.4 N";"";"";"SNOW";1998;2023
"1482";"US1MTRV0001";46,1244;-114,2172;1247,9;"MT";"HAMILTON 8.8 SSW";"";"";"SNOW";2007;2009
"1483";"US1MTRV0001";46,1244;-114,2172;1247,9;"MT";"HAMILTON 8.8 SSW";"";"";"WESF";2007;2008
"1484";"US1MTRV0005";46,6068;-114,0124;1085,1;"MT";"FLORENCE 3.7 SE";"";"";"MDPR";2009;2022
"1485";"US1MTRV0006";46,2351;-114,1279;1129;"MT";"HAMILTON 2.0 SE";"";"";"SNWD";2007;2008
"1486";"US1MTRV0007";46,3209;-114,0252;1305,2;"MT";"CORVALLIS 4.2 ENE";"";"";"PRCP";2007;2021
"1487";"US1MTRV0007";46,3209;-114,0252;1305,2;"MT";"CORVALLIS 4.2 ENE";"";"";"WESD";2008;2021
"1488";"US1MTRV0008";46,2348;-114,1563;1093,6;"MT";"HAMILTON 1.2 SSE";"";"";"DAPR";2009;2015
"1489";"US1MTRV0009";46,4278;-114,0583;1075,9;"MT";"STEVENSVILLE 5.7 SSE";"";"";"SNOW";2010;2022
"1490";"US1MTRV0010";46,4724;-114,1463;1051,6;"MT";"VICTOR 3.9 N";"";"";"SNWD";2014;2020
"1491";"US1MTRV0015";46,3768;-114,0552;1120,1;"MT";"VICTOR 5.4 SE";"";"";"SNWD";2018;2018
"1492";"US1MTRV0016";46,216;-114,1039;1194,2;"MT";"HAMILTON 3.7 SE";"";"";"SNOW";2019;2023
"1493";"US1MTRV0017";46,6284;-114,0415;1001,3;"MT";"FLORENCE 1.8 ESE";"";"";"SNOW";2021;2022
"1494";"US1MTSG0001";45,833;-109,945;1249,1;"MT";"BIG TIMBER 0.3 ESE";"";"";"DAPR";2009;2022
"1495";"US1MTSG0002";45,7643;-109,8585;1240,2;"MT";"BIG TIMBER 6.5 SE (CLOSED)";"";"";"SNOW";2008;2011
"1496";"US1MTSG0002";45,7643;-109,8585;1240,2;"MT";"BIG TIMBER 6.5 SE (CLOSED)";"";"";"WESF";2008;2010
"1497";"US1MTSG0003";45,7191;-109,909;1331,1;"MT";"BIG TIMBER 8.2 SSE";"";"";"MDPR";2012;2020
"1498";"US1MTSG0004";45,9723;-110,0002;1437,7;"MT";"BIG TIMBER 9.8 NNW (CLOSED)";"";"";"SNWD";2008;2012
"1499";"US1MTSG0005";45,6907;-109,7173;1247,2;"MT";"REED POINT 8.6 WSW (CLOSED)";"";"";"SNOW";2009;2016
"1500";"US1MTSG0005";45,6907;-109,7173;1247,2;"MT";"REED POINT 8.6 WSW (CLOSED)";"";"";"WESF";2009;2015
"1501";"US1MTSG0006";45,8103;-109,8736;1740,4;"MT";"BIG TIMBER 4.1 ESE";"";"";"MDPR";2010;2018
"1502";"US1MTSG0007";45,8341;-109,941;1244,8;"MT";"BIG TIMBER 0.5 E (CLOSED)";"";"";"WESD";2010;2016
"1503";"US1MTSG0008";46,1041;-109,9569;1532,8;"MT";"MELVILLE 0.3 W (CLOSED)";"";"";"WESD";2012;2013
"1504";"US1MTSG0009";46,1721;-109,7687;1415,2;"MT";"MELVILLE 10.1 ENE";"";"";"DAPR";2012;2022
"1505";"US1MTSH0001";48,7319;-104,4773;611,7;"MT";"PLENTYWOOD 4.6 SE";"";"";"SNWD";2007;2009
"1506";"US1MTSH0002";48,7955;-104,6657;623;"MT";"PLENTYWOOD 5.3 WNW";"";"";"SNWD";2010;2014
"1507";"US1MTSH0003";48,9135;-104,8999;696,2;"MT";"OUTLOOK 5.6 WNW";"";"";"PRCP";2007;2023
"1508";"US1MTSH0003";48,9135;-104,8999;696,2;"MT";"OUTLOOK 5.6 WNW";"";"";"WESD";2008;2019
"1509";"US1MTSH0004";48,7521;-104,5239;609,9;"MT";"PLENTYWOOD 2.1 SE";"";"";"MDPR";2007;2022
"1510";"US1MTSH0005";48,7748;-104,567;623;"MT";"PLENTYWOOD 0.6 W";"";"";"MDPR";2018;2018
"1511";"US1MTSH0009";48,8248;-104,4942;680,6;"MT";"PLENTYWOOD 4.5 NE";"";"";"PRCP";2010;2022
"1512";"US1MTSN0001";47,2953;-114,3929;896,1;"MT";"ARLEE 16.7 WNW";"";"";"SNOW";2007;2022
"1513";"US1MTSN0001";47,2953;-114,3929;896,1;"MT";"ARLEE 16.7 WNW";"";"";"WESF";2007;2022
"1514";"US1MTSN0002";48,033;-115,85;705;"MT";"NOXON 4.2 WNW";"";"";"MDPR";2007;2022
"1515";"US1MTSN0003";48,1139;-115,8446;702,9;"MT";"NOXON 9.1 NNW";"";"";"SNWD";2007;2016
"1516";"US1MTSN0004";47,6939;-115,4767;791;"MT";"THOMPSON FALLS 9.3 NW";"";"";"PRCP";2007;2023
"1517";"US1MTSN0004";47,6939;-115,4767;791;"MT";"THOMPSON FALLS 9.3 NW";"";"";"WESD";2009;2023
"1518";"US1MTSN0005";47,536;-114,8893;882,1;"MT";"PLAINS 5.2 N";"";"";"DAPR";2018;2022
"1519";"US1MTSN0006";47,8887;-115,6391;782,1;"MT";"TROUT CREEK 4.0 NNW";"";"";"SNOW";2010;2023
"1520";"US1MTSN0006";47,8887;-115,6391;782,1;"MT";"TROUT CREEK 4.0 NNW";"";"";"WESF";2010;2023
"1521";"US1MTSW0001";45,6697;-109,4724;1166,2;"MT";"REED POINT 5 SE";"";"";"WESF";2007;2023
"1522";"US1MTSW0002";45,6208;-109,104;1242,1;"MT";"COLUMBUS 7.2 E";"";"";"MDPR";2007;2022
"1523";"US1MTSW0003";45,5155;-109,445;1238,7;"MT";"ABSAROKEE 0.6 S";"";"";"SNWD";2008;2020
"1524";"US1MTSW0005";45,627;-108,9193;1036,9;"MT";"PARK CITY 0.5 S";"";"";"PRCP";2008;2023
"1525";"US1MTSW0005";45,627;-108,9193;1036,9;"MT";"PARK CITY 0.5 S";"";"";"WESD";2008;2022
"1526";"US1MTSW0006";45,5256;-109,4422;1224,7;"MT";"ABSAROKEE 0.1 ENE (CLOSED)";"";"";"DAPR";2009;2011
"1527";"US1MTSW0007";45,6202;-109,3114;1157,6;"MT";"COLUMBUS 3.2 WSW (CLOSED)";"";"";"SNOW";2008;2016
"1528";"US1MTSW0007";45,6202;-109,3114;1157,6;"MT";"COLUMBUS 3.2 WSW (CLOSED)";"";"";"WESF";2008;2015
"1529";"US1MTSW0009";45,707;-109,294;1191,5;"MT";"COLUMBUS 5.3 NNW (CLOSED)";"";"";"MDPR";2011;2013
"1530";"US1MTSW0010";45,6001;-109,0899;1094,8;"MT";"COLUMBUS 8.2 ESE";"";"";"SNWD";2010;2023
"1531";"US1MTSW0011";45,6427;-109,1274;1208,8;"MT";"COLUMBUS 6.0 E";"";"";"DAPR";2019;2020
"1532";"US1MTSW0012";45,6036;-109,0339;1052,5;"MT";"PARK CITY 6.0 WSW";"";"";"WESF";2014;2022
"1533";"US1MTSW0013";45,5532;-109,2188;1396;"MT";"COLUMBUS 6.0 SSE";"";"";"WESD";2017;2017
"1534";"US1MTTN0003";47,8616;-111,6455;1078,1;"MT";"DUTTON 3.3 ENE";"";"";"SNOW";2007;2023
"1535";"US1MTTN0004";47,9296;-111,8162;1071,1;"MT";"DUTTON 7.4 NW";"";"";"PRCP";2007;2008
"1536";"US1MTTN0004";47,9296;-111,8162;1071,1;"MT";"DUTTON 7.4 NW";"";"";"WESD";2007;2008
"1537";"US1MTTN0006";47,6825;-111,9391;1192,1;"MT";"FAIRFIELD 5.0 NNE";"";"";"MDPR";2018;2019
"1538";"US1MTTN0007";47,661;-111,8817;1182;"MT";"FAIRFIELD 5.6 NE";"";"";"SNWD";2021;2023
"1539";"US1MTTR0001";46,273;-107,3943;831,5;"MT";"HYSHAM 8.0 W";"";"";"SNWD";2010;2019
"1540";"US1MTTR0002";46,2898;-107,2279;813,2;"MT";"HYSHAM 0.4 ESE (CLOSED)";"";"";"PRCP";2010;2014
"1541";"US1MTTR0002";46,2898;-107,2279;813,2;"MT";"HYSHAM 0.4 ESE (CLOSED)";"";"";"WESD";2010;2014
"1542";"US1MTTR0003";46,3147;-107,0794;792,5;"MT";"FORSYTH 19.5 W";"";"";"DAPR";2014;2021
"1543";"US1MTVL0001";48,2653;-105,934;827,8;"MT";"FRAZER 15.6 NNE";"";"";"SNOW";2006;2014
"1544";"US1MTVL0001";48,2653;-105,934;827,8;"MT";"FRAZER 15.6 NNE";"";"";"WESF";2006;2014
"1545";"US1MTVL0002";48,2033;-106,6311;666,9;"MT";"GLASGOW 0.3 N";"";"";"MDPR";2007;2019
"1546";"US1MTVL0003";48,0889;-106,4853;658,1;"MT";"GLASGOW 10.1 SE";"";"";"DAPR";2014;2020
"1547";"US1MTVL0004";48,0322;-106,4493;618,1;"MT";"NASHUA 8.3 SSW";"";"";"DAPR";2007;2021
"1548";"US1MTVL0005";48,1392;-106,3553;633,7;"MT";"NASHUA 0.3 N";"";"";"SNWD";2008;2021
"1549";"US1MTVL0007";48,2225;-106,6543;649,5;"MT";"GLASGOW 2.0 NNW";"";"";"PRCP";2008;2021
"1550";"US1MTVL0007";48,2225;-106,6543;649,5;"MT";"GLASGOW 2.0 NNW";"";"";"WESD";2008;2009
"1551";"US1MTVL0008";48,1749;-106,2746;708,1;"MT";"NASHUA 4.7 NE";"";"";"DAPR";2010;2012
"1552";"US1MTVL0012";48,1102;-105,8861;676;"MT";"FRAZER 8.5 ENE";"";"";"SNOW";2010;2014
"1553";"US1MTVL0013";48,1947;-106,6125;673;"MT";"GLASGOW 0.9 ESE";"";"";"SNOW";2010;2018
"1554";"US1MTVL0014";48,2462;-106,6932;641,3;"MT";"GLASGOW 4.3 NW";"";"";"SNOW";2010;2012
"1555";"US1MTVL0016";48,2485;-106,6354;661,7;"MT";"GLASGOW 3.5 N";"";"";"PRCP";2011;2022
"1556";"US1MTVL0020";48,2768;-106,5812;698;"MT";"GLASGOW 5.9 NNE";"";"";"PRCP";2018;2018
"1557";"US1MTVL0021";48,859;-106,4117;998,5;"MT";"OPHEIM 0.2 NW";"";"";"PRCP";2019;2022
"1558";"US1MTVL0023";48,0853;-106,5952;711,4;"MT";"GLASGOW 8.0 SSE";"";"";"SNOW";2020;2021
"1559";"US1MTWH0003";46,4268;-110,0798;1354,8;"MT";"TWO DOT 0.4 WNW";"";"";"SNOW";2014;2022
"1560";"US1MTWH0003";46,4268;-110,0798;1354,8;"MT";"TWO DOT 0.4 WNW";"";"";"WESF";2014;2020
"1561";"US1MTYS0005";45,8006;-108,5947;1029,9;"MT";"BILLINGS 2.8 WNW";"";"";"SNOW";2007;2021
"1562";"US1MTYS0005";45,8006;-108,5947;1029,9;"MT";"BILLINGS 2.8 WNW";"";"";"WESF";2007;2021
"1563";"US1MTYS0007";45,782;-108,72;1051,9;"MT";"BILLINGS 8.8 W (CLOSED)";"";"";"PRCP";2007;2008
"1564";"US1MTYS0008";45,8002;-108,5553;1028,1;"MT";"BILLINGS 1.0 NW";"";"";"PRCP";2007;2018
"1565";"US1MTYS0008";45,8002;-108,5553;1028,1;"MT";"BILLINGS 1.0 NW";"";"";"WESD";2008;2017
"1566";"US1MTYS0009";45,8409;-108,4546;961,9;"MT";"BILLINGS 5.3 NE (CLOSED/YS-28)";"";"";"DAPR";2008;2014
"1567";"US1MTYS0010";45,7825;-108,5649;983,9;"MT";"BILLINGS 1.4 WSW (CLOSED)";"";"";"SNOW";2007;2008
"1568";"US1MTYS0011";45,7148;-108,6473;983;"MT";"BILLINGS 7.4 SW";"";"";"SNOW";2007;2022
"1569";"US1MTYS0011";45,7148;-108,6473;983;"MT";"BILLINGS 7.4 SW";"";"";"WESF";2007;2022
"1570";"US1MTYS0012";45,7995;-108,686;1040;"MT";"BILLINGS 7.1 W";"";"";"MDPR";2008;2008
"1571";"US1MTYS0013";45,7192;-108,5218;1008,9;"MT";"BILLINGS 5.1 S";"";"";"DAPR";2008;2020
"1572";"US1MTYS0014";45,8323;-108,444;963,8;"MT";"BILLINGS 4.5 NE";"";"";"SNOW";2008;2023
"1573";"US1MTYS0014";45,8323;-108,444;963,8;"MT";"BILLINGS 4.5 NE";"";"";"WESF";2008;2010
"1574";"US1MTYS0015";45,819;-108,3459;1082,3;"MT";"BILLINGS 9.5 ENE";"";"";"MDPR";2012;2018
"1575";"US1MTYS0019";45,9772;-108,4106;958,6;"MT";"SHEPHERD 4.0 NW (CLOSED)";"";"";"PRCP";2011;2016
"1576";"US1MTYS0019";45,9772;-108,4106;958,6;"MT";"SHEPHERD 4.0 NW (CLOSED)";"";"";"WESD";2011;2014
"1577";"US1MTYS0020";45,674;-108,7794;1003,4;"MT";"LAUREL 0.5 NW (CLOSED)";"";"";"WESD";2011;2013
"1578";"US1MTYS0021";45,7416;-108,5535;1020,8;"MT";"BILLINGS 3.7 SW (CLOSED)";"";"";"DAPR";2012;2013
"1579";"US1MTYS0025";45,6968;-108,7337;1020,5;"MT";"LAUREL 2.4 NE";"";"";"SNOW";2013;2020
"1580";"US1MTYS0025";45,6968;-108,7337;1020,5;"MT";"LAUREL 2.4 NE";"";"";"WESF";2013;2017
"1581";"US1MTYS0027";45,8359;-108,5221;1037,2;"MT";"BILLINGS 3.2 NNE";"";"";"MDPR";2014;2022
"1582";"US1MTYS0028";45,7595;-108,6133;990,3;"MT";"BILLINGS 4.2 WSW";"";"";"SNWD";2014;2023
"1583";"US1MTYS0030";45,7917;-108,5502;982,4;"MT";"BILLINGS 0.6 W (CLOSED)";"";"";"PRCP";2015;2016
"1584";"US1MTYS0032";45,8377;-108,5165;1026,3;"MT";"BILLINGS 3.4 NNE";"";"";"PRCP";2016;2022
"1585";"US1MTYS0032";45,8377;-108,5165;1026,3;"MT";"BILLINGS 3.4 NNE";"";"";"WESD";2016;2022
"1586";"US1MTYS0033";45,7615;-108,6123;994,3;"MT";"BILLINGS 4.1 WSW";"";"";"DAPR";2016;2021
"1587";"US1MTYS0034";45,8197;-108,4013;957,1;"MT";"BILLINGS 6.9 ENE (CLOSED)";"";"";"SNOW";2016;2016
"1588";"US1MTYS0039";45,7823;-108,5251;961,6;"MT";"MT-YS-39 (CLOSED)";"";"";"PRCP";2019;2020
"1589";"US1MTYS0039";45,7823;-108,5251;961,6;"MT";"MT-YS-39 (CLOSED)";"";"";"WESD";2019;2020
"1590";"US1MTYS0041";45,7938;-108,5733;999,7;"MT";"BILLINGS 1.7 W";"";"";"DAPR";2020;2022
"1591";"US1MTYS0043";45,7757;-108,5401;963,5;"MT";"BILLINGS 1.1 S";"";"";"SNOW";2022;2022
"1592";"US1NEAD0001";40,5551;-98,3538;598;"NE";"HASTINGS 3.0 SE";"";"";"SNOW";2012;2016
"1593";"US1NEAD0001";40,5551;-98,3538;598;"NE";"HASTINGS 3.0 SE";"";"";"WESF";2012;2016
"1594";"US1NEAD0002";40,5949;-98,427;594,4;"NE";"HASTINGS 2.0 WNW";"";"";"WESF";2013;2023
"1595";"US1NEAD0005";40,6005;-98,4719;598;"NE";"JUNIATA 1.9 ENE";"";"";"PRCP";2014;2019
"1596";"US1NEAD0005";40,6005;-98,4719;598;"NE";"JUNIATA 1.9 ENE";"";"";"WESD";2015;2018
"1597";"US1NEAD0007";40,5622;-98,3836;585,2;"NE";"HASTINGS 1.9 S";"";"";"SNOW";2016;2023
"1598";"US1NEAD0010";40,5983;-98,3998;584,9;"NE";"HASTINGS 0.8 NW";"";"";"SNOW";2017;2023
"1599";"US1NEAD0010";40,5983;-98,3998;584,9;"NE";"HASTINGS 0.8 NW";"";"";"WESF";2017;2022
"1600";"US1NEAD0011";40,5891;-98,385;585,2;"NE";"HASTINGS 0.3 E";"";"";"MDPR";2018;2021
"1601";"US1NEAD0013";40,4345;-98,2798;558,4;"NE";"GLENVIL 4.9 SSW";"";"";"DAPR";2021;2021
"1602";"US1NEAD0014";40,615;-98,394;588,6;"NE";"HASTINGS 1.8 N";"";"";"WESD";2019;2023
"1603";"US1NEAN0001";41,984;-98,0776;591,3;"NE";"ELGIN 0.3 E";"";"";"DAPR";2016;2017
"1604";"US1NEBA0001";41,5393;-103,3692;1285,6;"NE";"BRIDGEPORT 16.5 WSW";"";"";"SNOW";2013;2014
"1605";"US1NEBA0003";41,4592;-103,857;1541,1;"NE";"HARRISBURG 9.1 SW";"";"";"DAPR";2019;2019
"1606";"US1NEBF0001";40,7272;-99,0742;673,3;"NE";"KEARNEY 1.9 NNE";"";"";"SNOW";2013;2023
"1607";"US1NEBF0001";40,7272;-99,0742;673,3;"NE";"KEARNEY 1.9 NNE";"";"";"WESF";2013;2013
"1608";"US1NEBF0003";40,9748;-99,0841;644;"NE";"PLEASANTON 0.3 NNE";"";"";"MDPR";2014;2015
"1609";"US1NEBF0006";40,7091;-99,0551;653,8;"NE";"KEARNEY 1.6 ENE";"";"";"DAPR";2016;2017
"1610";"US1NEBF0010";40,6801;-98,888;632,5;"NE";"GIBBON 5.1 SSW";"";"";"SNOW";2019;2019
"1611";"US1NEBN0001";41,8563;-98,0778;580;"NE";"PETERSBURG 0.2 NE";"";"";"SNWD";2016;2016
"1612";"US1NEBR0001";42,5733;-100,0588;791,9;"NE";"JOHNSTOWN 0.2 WNW";"";"";"SNWD";2019;2021
"1613";"US1NEBR0002";42,5348;-99,873;771,4;"NE";"AINSWORTH 1.3 SW";"";"";"DAPR";2019;2019
"1614";"US1NEBU0002";41,2484;-97,058;509,9;"NE";"DAVID CITY 3.6 E";"";"";"SNOW";2020;2022
"1615";"US1NEBU0002";41,2484;-97,058;509,9;"NE";"DAVID CITY 3.6 E";"";"";"WESF";2020;2022
"1616";"US1NEBX0005";42,0882;-102,7694;1212,2;"NE";"ALLIANCE 5.4 E";"";"";"MDPR";2022;2022
"1617";"US1NEBX0007";42,0171;-103,0345;1256,1;"NE";"ALLIANCE 10.1 SW";"";"";"DAPR";2021;2022
"1618";"US1NECA0002";40,869;-96,4266;385;"NE";"ALVO 2.1 W";"";"";"SNWD";2014;2023
"1619";"US1NECA0003";41,0105;-95,889;316,1;"NE";"PLATTSMOUTH 0.2 NNE";"";"";"SNOW";2014;2017
"1620";"US1NECA0003";41,0105;-95,889;316,1;"NE";"PLATTSMOUTH 0.2 NNE";"";"";"WESF";2014;2017
"1621";"US1NECA0004";40,8185;-96,3509;411,5;"NE";"ELMWOOD 3.4 WSW";"";"";"WESF";2018;2023
"1622";"US1NECA0005";40,9274;-95,8856;322,5;"NE";"MURRAY 2.3 ENE";"";"";"WESF";2018;2020
"1623";"US1NECA0008";41,0108;-95,8927;321,6;"NE";"PLATTSMOUTH 0.2 NNW";"";"";"WESF";2022;2022
"1624";"US1NECH0001";42,8751;-100,5634;788,5;"NE";"VALENTINE 0.7 W";"";"";"WESF";2014;2017
"1625";"US1NECH0006";42,8834;-100,5413;786,1;"NE";"VALENTINE 0.8 NNE";"";"";"SNOW";2019;2023
"1626";"US1NECU0001";41,198;-99,5713;740,1;"NE";"BROKEN BOW 14.6 SSE";"";"";"SNOW";2013;2020
"1627";"US1NECU0003";41,2209;-99,5667;755,3;"NE";"BROKEN BOW 13.3 SSE";"";"";"PRCP";2015;2019
"1628";"US1NECU0004";41,486;-99,7601;813,2;"NE";"MERNA 0.1 NNE";"";"";"DAPR";2016;2022
"1629";"US1NECY0001";40,5814;-98,2686;570,6;"NE";"HASTINGS 6.4 E";"";"";"SNOW";1998;2023
"1630";"US1NECY0002";40,6394;-98,2769;578,5;"NE";"HASTINGS 6.9 ENE";"";"";"SNOW";2015;2021
"1631";"US1NEDD0001";41,4599;-96,5141;365,8;"NE";"FREMONT 1.7 NW";"";"";"MDPR";2013;2015
"1632";"US1NEDD0003";41,4314;-96,4921;363,3;"NE";"FREMONT 0.6 S";"";"";"PRCP";2013;2023
"1633";"US1NEDG0001";41,237;-96,2004;380,1;"NE";"ELKHORN 3.7 SSE";"";"";"PRCP";2013;2018
"1634";"US1NEDG0001";41,237;-96,2004;380,1;"NE";"ELKHORN 3.7 SSE";"";"";"WESD";2013;2017
"1635";"US1NEDG0006";41,2108;-96,2067;383,4;"NE";"CHALCO 4.2 WNW";"";"";"DAPR";2013;2020
"1636";"US1NEDG0007";41,2585;-96,2296;375,5;"NE";"ELKHORN 1.7 SSE";"";"";"SNWD";2013;2017
"1637";"US1NEDG0008";41,2745;-96,1463;382,8;"NE";"OMAHA 7.0 W";"";"";"SNWD";2013;2023
"1638";"US1NEDG0009";41,2458;-95,9778;366,1;"NE";"OMAHA 2.2 SE";"";"";"PRCP";2013;2014
"1639";"US1NEDG0009";41,2458;-95,9778;366,1;"NE";"OMAHA 2.2 SE";"";"";"WESD";2013;2014
"1640";"US1NEDG0012";41,2783;-96,111;352;"NE";"OMAHA 5.3 W";"";"";"MDPR";2018;2018
"1641";"US1NEDG0016";41,3374;-95,9644;356,6;"NE";"OMAHA 5.6 NNE";"";"";"PRCP";2014;2021
"1642";"US1NEDG0016";41,3374;-95,9644;356,6;"NE";"OMAHA 5.6 NNE";"";"";"WESD";2019;2019
"1643";"US1NEDG0017";41,3089;-95,998;374,9;"NE";"OMAHA 3.2 NNE";"";"";"DAPR";2014;2018
"1644";"US1NEDG0018";41,2939;-96,241;388,9;"NE";"ELKHORN 0.8 NNW";"";"";"DAPR";2015;2018
"1645";"US1NEDG0019";41,2878;-96,2245;366,7;"NE";"ELKHORN 0.7 ENE";"";"";"SNOW";2014;2023
"1646";"US1NEDG0026";41,2949;-96,0402;373,7;"NE";"OMAHA 2.6 NW";"";"";"SNOW";2016;2017
"1647";"US1NEDG0028";41,1994;-96,22;381;"NE";"GRETNA 4.2 NNE";"";"";"SNOW";2018;2018
"1648";"US1NEDG0029";41,214;-96,1908;366,1;"NE";"CHALCO 3.6 NW";"";"";"PRCP";2018;2019
"1649";"US1NEDG0035";41,3276;-96,1747;385,6;"NE";"BENNINGTON 2.9 SSW";"";"";"DAPR";2021;2022
"1650";"US1NEDG0041";41,3056;-95,952;325,5;"NE";"OMAHA 4.2 NE";"";"";"SNWD";2019;2022
"1651";"US1NEDG0042";41,1946;-95,9344;349,6;"NE";"OMAHA 6.3 SE";"";"";"DAPR";2022;2022
"1652";"US1NEDG0043";41,3339;-96,1725;374;"NE";"BENNINGTON 2.5 SSW";"";"";"DAPR";2020;2020
"1653";"US1NEDG0045";41,2886;-96,1531;385,6;"NE";"OMAHA 7.5 WNW";"";"";"SNOW";2021;2023
"1654";"US1NEDG0046";41,2927;-96,0068;362,7;"NE";"OMAHA 2.0 N";"";"";"SNOW";2021;2023
"1655";"US1NEDG0050";41,2094;-96,0353;325,5;"NE";"RALSTON 0.6 N";"";"";"MDPR";2022;2022
"1656";"US1NEDK0002";42,4863;-96,4171;334,1;"NE";"SOUTH SIOUX CITY 1.4 N";"";"";"PRCP";2019;2020
"1657";"US1NEDN0002";40,777;-99,7346;728,8;"NE";"LEXINGTON 0.4 ESE";"";"";"SNWD";2014;2014
"1658";"US1NEDN0003";40,7195;-99,8274;759,3;"NE";"LEXINGTON 6.0 SW";"";"";"WESF";2014;2017
"1659";"US1NEDS0001";42,6595;-102,9788;1286,9;"NE";"CHADRON 11.6 S";"";"";"WESF";2018;2022
"1660";"US1NEDS0002";42,8275;-103,0094;1016,5;"NE";"CHADRON 0.5 W";"";"";"MDPR";2018;2020
"1661";"US1NEDS0005";42,8289;-103,0025;1030,8;"NE";"CHADRON 0.2 NW";"";"";"SNWD";2020;2022
"1662";"US1NEDX0001";42,5874;-96,7473;362,7;"NE";"PONCA 2.5 NW";"";"";"PRCP";2019;2022
"1663";"US1NEFL0001";40,413;-97,7215;503,2;"NE";"SHICKLEY 0.2 SSE";"";"";"PRCP";2013;2014
"1664";"US1NEFL0001";40,413;-97,7215;503,2;"NE";"SHICKLEY 0.2 SSE";"";"";"WESD";2013;2014
"1665";"US1NEGD0001";41,7807;-99,1263;663,2;"NE";"BURWELL 0.4 E";"";"";"DAPR";2015;2016
"1666";"US1NEGG0004";40,4451;-96,7051;419,4;"NE";"CORTLAND 4.2 S";"";"";"SNOW";2016;2023
"1667";"US1NEHK0001";40,235;-100,8453;805,9;"NE";"CULBERTSON 0.7 NW";"";"";"SNOW";2013;2023
"1668";"US1NEHK0002";40,0277;-101,0602;907,1;"NE";"TRENTON 10.4 SSW";"";"";"PRCP";2014;2020
"1669";"US1NEHL0004";40,7719;-98,3609;590,1;"NE";"DONIPHAN 0.6 ESE";"";"";"MDPR";2018;2020
"1670";"US1NEHL0006";40,8957;-98,404;574,9;"NE";"GRAND ISLAND 2.7 SW";"";"";"SNWD";2018;2023
"1671";"US1NEHL0007";40,8951;-98,4018;576,1;"NE";"GRAND ISLAND 2.6 SW";"";"";"PRCP";2019;2023
"1672";"US1NEHL0007";40,8951;-98,4018;576,1;"NE";"GRAND ISLAND 2.6 SW";"";"";"WESD";2022;2023
"1673";"US1NEHN0002";40,1887;-99,5241;621,2;"NE";"ORLEANS 5.4 NW";"";"";"SNOW";2019;2022
"1674";"US1NEHR0001";42,0066;-101,0443;997,9;"NE";"MULLEN 2.4 S";"";"";"SNOW";2016;2022
"1675";"US1NEHR0001";42,0066;-101,0443;997,9;"NE";"MULLEN 2.4 S";"";"";"WESF";2016;2021
"1676";"US1NEJF0001";40,0891;-97,1959;414,8;"NE";"FAIRBURY 3.7 SSW";"";"";"SNWD";2014;2023
"1677";"US1NEJF0003";40,1143;-97,1724;523,6;"NE";"FAIRBURY 1.9 S";"";"";"PRCP";2018;2023
"1678";"US1NEJF0003";40,1143;-97,1724;523,6;"NE";"FAIRBURY 1.9 S";"";"";"WESD";2018;2023
"1679";"US1NEJF0004";40,1495;-97,1753;440,4;"NE";"FAIRBURY 0.6 N";"";"";"DAPR";2018;2021
"1680";"US1NEKM0001";41,2336;-103,6734;1453,3;"NE";"KIMBALL 0.8 W";"";"";"SNOW";2016;2019
"1681";"US1NEKT0002";41,1313;-101,7037;986;"NE";"OGALLALA 0.9 E";"";"";"SNOW";2014;2016
"1682";"US1NELA0001";40,7708;-96,6279;405,1;"NE";"LINCOLN 4.5 SE";"";"";"PRCP";2013;2023
"1683";"US1NELA0001";40,7708;-96,6279;405,1;"NE";"LINCOLN 4.5 SE";"";"";"WESD";2013;2022
"1684";"US1NELA0002";40,7386;-96,6162;417,6;"NE";"LINCOLN 6.6 SE";"";"";"DAPR";2013;2014
"1685";"US1NELA0004";40,7715;-96,6689;376,1;"NE";"LINCOLN 3.3 SSE";"";"";"SNOW";2013;2019
"1686";"US1NELA0004";40,7715;-96,6689;376,1;"NE";"LINCOLN 3.3 SSE";"";"";"WESF";2013;2019
"1687";"US1NELA0006";40,7609;-96,6054;405,7;"NE";"LINCOLN 5.8 SE";"";"";"SNWD";2013;2014
"1688";"US1NELA0008";40,7926;-96,6348;390,4;"NE";"LINCOLN 3.2 ESE";"";"";"PRCP";2014;2018
"1689";"US1NELA0009";40,5544;-96,5454;424;"NE";"FIRTH 3.4 ENE";"";"";"PRCP";2014;2021
"1690";"US1NELA0009";40,5544;-96,5454;424;"NE";"FIRTH 3.4 ENE";"";"";"WESD";2014;2014
"1691";"US1NELA0013";40,7445;-96,5669;408,4;"NE";"LINCOLN 8.1 SE";"";"";"PRCP";2015;2018
