,date,id.x,id2,city_county_state,latitude,longitude,elevation,month,day,year,previous6mon,id.y,prcp,tmax,tmin,tavg
174,5/16/2007,chadron,chadron3,Dawes County_Nebraska_Chadron,42.817778,-130.0052778,1030,5,16,2007,11/30/2006,US10sher007,0,#N/A,#N/A,#N/A
175,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0013,386,#N/A,#N/A,#N/A
176,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USW00094008,231,89,44,66.5
177,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USC00243555,231,#N/A,#N/A,#N/A
178,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USC00243557,#N/A,94,72,83
179,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0007,#N/A,#N/A,#N/A,#N/A
180,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0014,279,#N/A,#N/A,#N/A
181,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0003,224,#N/A,#N/A,#N/A
182,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0005,272,#N/A,#N/A,#N/A
183,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USC00245983,345,100,72,86
184,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0004,335,#N/A,#N/A,#N/A
185,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USW00094010,229,78,56,67
186,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,US1MTVL0008,#N/A,#N/A,#N/A,#N/A
187,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USC00243176,500,100,61,80.5
188,5/10/2011,glasgow,glasgow,Valley County_Montana_Glasgow,48.1974,-106.6198,637,5,10,2011,11/30/2010,USC00244180,#N/A,156,0,78
